City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
327,copala,16.65,-98.9833,30.629999999999995,59,85,2.48,MX,1722535994
328,buka,40.8108,69.1986,32.410000000000025,22,70,2.95,UZ,1722535996
329,tingi,-11.3,35.0333,14.340000000000032,49,0,1.3,TZ,1722535997
330,katsuren-haebaru,26.3369,127.8719,30.010000000000048,86,0,2.06,JP,1722535998
331,daru,-9.0763,143.2092,24.360000000000014,90,91,7.46,PG,1722535999
332,taroa,8.7058,171.2275,28.060000000000002,79,90,4.88,MH,1722536000
333,lebu,-37.6167,-73.65,11.82000000000005,91,100,16.88,CL,1722536001
334,geraldton,-28.7667,114.6,9.230000000000018,87,57,5.66,AU,1722536003
335,kralendijk,12.15,-68.2667,32.99000000000001,58,20,7.72,BQ,1722536004
336,malango,-2.9627,119.9001,17.870000000000005,99,53,0.83,ID,1722536006
337,tierra colorada,17.1667,-99.5833,28.310000000000002,54,100,1.97,MX,1722536008
338,chania,35.5122,24.0156,38.60000000000002,69,0,1.54,GR,1722536009
339,kristiansund,63.1115,7.732,17.03000000000003,81,0,2.57,NO,1722536010
340,truth or consequences,33.1284,-107.2528,32.170000000000016,40,0,2.57,US,1722536011
341,tazacorte,28.629,-17.9293,25.640000000000043,78,40,7.2,ES,1722536012
342,las torres de cotillas,38.0282,-1.2419,34.879999999999995,47,0,4.12,ES,1722536015
343,sechura,-5.5569,-80.8222,24.710000000000036,57,6,5.64,PE,1722536016
344,port moresby,-9.4431,147.1797,23.49000000000001,92,93,3.31,PG,1722536017
345,suncho corral,-27.9336,-63.4294,32.99000000000001,24,95,9.61,AR,1722536018
346,barra,-11.0894,-43.1417,29.890000000000043,30,0,3.25,BR,1722536019
347,prince rupert,54.3161,-130.3201,16.05000000000001,79,20,3.6,CA,1722536021
348,stornoway,58.2093,-6.3865,15.580000000000041,90,75,4.63,GB,1722536023
349,saldanha,-33.0117,17.9442,10.03000000000003,87,0,5.66,ZA,1722536025
350,enshi,30.3,109.4833,23.27000000000004,96,0,0.31,CN,1722536026
351,atafu village,-8.5421,-172.5159,27.810000000000002,72,95,7.57,TK,1722536027
352,tual,-5.6667,132.75,25.140000000000043,85,85,8.97,ID,1722536028
353,pechora,65.1472,57.2244,16.360000000000014,68,77,0.87,RU,1722536029
354,saudarkrokur,65.7461,-19.6394,13.700000000000045,73,100,3.7,IS,1722536031
355,krychaw,53.6945,31.7099,14.510000000000048,90,35,3.3,BY,1722536033
356,buldana,20.5333,76.1833,23.400000000000034,86,100,6.16,IN,1722536034
357,queenstown,-31.8976,26.8753,12.150000000000034,43,21,1.63,ZA,1722536035
358,niafunke,15.9322,-3.9906,34.920000000000016,41,100,6.78,ML,1722536036
359,colby,39.3958,-101.0524,34.03000000000003,34,0,5.36,US,1722536038
360,tsiombe,-25.3,45.4833,17.910000000000025,66,7,1.88,MG,1722536039
361,saint-joseph,-21.3667,55.6167,19.210000000000036,67,55,2.53,RE,1722536040
362,longfeng,46.55,125.1167,21.010000000000048,76,58,5.13,CN,1722536042
363,cromer,52.9312,1.2989,21.150000000000034,82,22,4.72,GB,1722536045
364,zaozersk,69.4005,32.4476,10.310000000000002,96,99,5.16,RU,1722536046
365,akureyri,65.6835,-18.0878,11.960000000000036,94,75,4.12,IS,1722536047
366,guarapari,-20.6667,-40.4975,23.27000000000004,59,10,3.79,BR,1722536048
367,nuku'alofa,-21.1333,-175.2,17.189999999999998,94,75,0.0,TO,1722536049
368,sierra grande,-41.606,-65.3557,16.460000000000036,34,99,7.22,AR,1722536050
369,tshabong,-26.05,22.45,16.680000000000007,17,80,5.7,BW,1722536051
370,arraial do cabo,-22.9661,-42.0278,23.980000000000018,57,0,6.69,BR,1722536052
371,dara,15.3484,-15.4799,32.53000000000003,43,100,7.28,SN,1722536053
372,machico,32.7,-16.7667,27.620000000000005,57,20,6.69,PT,1722536055
373,ziro,27.6333,93.8333,16.870000000000005,98,99,0.67,IN,1722536056
374,tinajo,29.0788,-13.7081,25.49000000000001,65,20,11.83,ES,1722536057
375,ciudad lazaro cardenas,17.9583,-102.2,30.620000000000005,56,100,0.37,MX,1722536058
376,tosontsengel,48.7567,98.2839,10.32000000000005,86,95,0.67,MN,1722536059
377,kayyerkan,69.3786,87.7439,16.370000000000005,58,87,2.0,RU,1722536060
378,sos'va,59.1766,61.8558,15.160000000000025,92,99,1.95,RU,1722536061
379,kingston,17.997,-76.7936,31.53000000000003,66,75,4.12,JM,1722535722
380,dompu,-8.5356,118.4622,22.30000000000001,96,5,0.27,ID,1722536063
381,yemel'yanovo,56.1681,92.6767,15.450000000000045,100,0,0.0,RU,1722535867
382,tagta,41.6504,59.9164,30.970000000000027,37,0,4.12,TM,1722536066
383,papao,-17.75,-149.55,23.82000000000005,61,25,6.52,PF,1722536067
384,cidreira,-30.1811,-50.2056,17.420000000000016,78,1,6.37,BR,1722536069
385,crixas,-14.5489,-49.9692,34.27000000000004,17,0,2.75,BR,1722536070
386,sitka,57.0531,-135.33,13.939999999999998,82,100,3.09,US,1722536071
387,olaya herrera,1.2561,-77.4967,25.610000000000014,46,62,2.74,CO,1722536072
388,ayancik,41.9447,34.5861,21.930000000000007,74,3,3.66,TR,1722536073
389,port douglas,-16.4833,145.4667,20.129999999999995,80,56,4.98,AU,1722536074
390,jinchang,38.4953,102.1739,19.650000000000034,72,100,1.79,CN,1722536075
391,punto fijo,11.6956,-70.1996,32.150000000000034,52,7,2.3,VE,1722536077
392,launceston,-41.45,147.1667,5.740000000000009,93,100,3.09,AU,1722536005
393,huilong,31.8111,121.655,29.33000000000004,77,0,2.99,CN,1722536079
394,ebon,4.582,168.6964,28.33000000000004,75,50,4.54,MH,1722536080
395,mbale,1.0821,34.175,19.170000000000016,86,90,1.56,UG,1722536081
396,palikir - national government center,6.9248,158.1611,27.420000000000016,73,85,0.96,FM,1722536082
397,chabahar,25.2919,60.643,28.82000000000005,87,93,4.8,IR,1722536084
398,bouca,6.5105,18.2733,25.410000000000025,65,34,1.35,CF,1722536085
399,anamur,36.0751,32.8369,29.600000000000023,48,0,4.88,TR,1722536086
400,gubakha,58.8386,57.5532,16.200000000000045,97,88,1.17,RU,1722536087
401,robore,-18.3333,-59.75,36.05000000000001,32,20,7.72,BO,1722536089
402,howrah,22.5892,88.3103,28.0,94,100,6.69,IN,1722536091
403,loa janan,-0.583,117.095,23.129999999999995,98,21,0.88,ID,1722536092
404,nar'yan-mar,67.6713,53.087,15.470000000000027,94,60,4.5,RU,1722536094
405,iguape,-24.7081,-47.5553,20.620000000000005,76,21,3.37,BR,1722536095
406,konarka,19.9,86.1167,28.420000000000016,83,100,5.07,IN,1722536096
407,kelso,46.1468,-122.9084,27.83000000000004,68,5,2.24,US,1722535823
408,bubaque,11.2833,-15.8333,27.160000000000025,83,81,5.71,GW,1722536098
409,pierre,44.3683,-100.351,32.14000000000004,43,0,1.34,US,1722536099
410,novokruchininskiy,51.7833,113.7667,10.850000000000023,58,38,1.54,RU,1722536101
411,yonggwang-up,40.0183,127.4547,25.840000000000032,79,94,1.93,KP,1722536102
412,micheweni,-4.9667,39.8333,24.730000000000018,77,10,7.3,TZ,1722536103
413,nuporanga,-20.7308,-47.7306,29.77000000000004,21,0,2.37,BR,1722536104
414,moron,-34.6534,-58.6198,24.439999999999998,68,100,8.05,AR,1722536105
415,gadzhiyevo,69.2551,33.3362,10.29000000000002,96,99,5.48,RU,1722536108
416,gananoque,44.3334,-76.1661,30.700000000000045,75,1,3.57,CA,1722536109
417,zhanaozen,43.3,52.8,27.30000000000001,30,1,5.62,KZ,1722536110
418,kainantu,-6.2887,145.8655,15.379999999999995,99,76,1.12,PG,1722536111
419,puerto carreno,6.189,-67.4859,31.58000000000004,59,42,0.81,CO,1722536113
420,tulun,54.5611,100.5792,13.590000000000032,91,1,1.36,RU,1722536114
421,coquimbo,-29.9533,-71.3436,13.850000000000023,88,100,1.54,CL,1722536055
422,morris,40.8334,-74.5329,34.52000000000004,52,40,4.63,US,1722535864
423,olyokminsk,60.3736,120.4264,8.350000000000023,68,60,0.57,RU,1722536117
424,wuchuan,21.4571,110.7659,27.860000000000014,83,5,2.04,CN,1722536118
425,maridi,4.9158,29.4742,19.53000000000003,91,98,1.55,SS,1722536120
426,xinyi,22.373,110.9475,25.02000000000004,88,2,1.25,CN,1722536121
427,qinggang,46.6833,126.0833,19.5,88,53,4.74,CN,1722536122
428,urucui,-7.2294,-44.5561,36.09000000000003,16,2,4.27,BR,1722536123
429,monguno,12.6786,13.6079,22.879999999999995,92,100,3.32,NG,1722536124
430,ejura,7.3856,-1.3562,25.060000000000002,85,61,2.43,GH,1722536126
431,itoman,26.1247,127.6694,30.010000000000048,84,40,3.09,JP,1722536127
432,crane,31.3974,-102.3501,33.64000000000004,36,0,6.96,US,1722535915
433,dubbo,-32.25,148.6167,3.07000000000005,93,1,4.12,AU,1722536130
434,kas,36.2018,29.6377,29.0,49,0,3.52,TR,1722536131
435,sirumugai,11.3333,77.0167,24.760000000000048,83,100,0.96,IN,1722536132
436,valparaiso,-33.0393,-71.6273,13.970000000000027,81,100,9.26,CL,1722536133
437,pearsall,28.8922,-99.095,36.32000000000005,30,6,5.27,US,1722536134
438,mermoz boabab,14.7065,-17.4758,29.310000000000002,70,75,3.09,SN,1722536135
439,forster,-32.1667,152.5167,10.160000000000025,89,93,6.25,AU,1722536136
440,elmali,36.7358,29.9177,25.05000000000001,38,71,2.5,TR,1722536138
441,harstad,68.799,16.5293,14.020000000000039,95,100,1.98,NO,1722536139
442,tan-tan,28.438,-11.1032,22.970000000000027,83,40,10.29,MA,1722536141
443,troitsko-pechorsk,62.7084,56.1964,14.150000000000034,85,67,2.33,RU,1722536142
444,illizi,26.4833,8.4667,37.89000000000004,13,0,4.36,DZ,1722536143
445,port lincoln,-34.7333,135.8667,12.970000000000027,46,100,8.7,AU,1722536144
446,khandyga,62.6667,135.6,3.6299999999999955,96,56,1.21,RU,1722535934
447,kaga bandoro,6.9896,19.1874,26.140000000000043,74,75,1.03,CF,1722536146
448,rikaze,29.25,88.8833,16.600000000000023,43,65,2.69,CN,1722536148
449,puerto colombia,10.9878,-74.9547,34.05000000000001,71,65,6.46,CO,1722536150
450,oriximina,-1.7656,-55.8661,33.53000000000003,37,43,2.41,BR,1722536151
451,polyarnyy,69.1989,33.4478,10.650000000000034,94,99,4.85,RU,1722536153
452,gondia,21.45,80.2,23.890000000000043,97,100,3.12,IN,1722536154
453,karratha,-20.7377,116.8463,19.400000000000034,70,95,6.1,AU,1722536155
454,margate,51.3813,1.3862,21.28000000000003,78,23,4.65,GB,1722536032
455,belmopan,17.25,-88.7667,31.210000000000036,81,100,1.87,BZ,1722536157
456,manta,-0.95,-80.7333,26.879999999999995,69,20,5.14,EC,1722536158
457,bodaybo,57.8506,114.1933,15.79000000000002,59,100,0.95,RU,1722536159
458,kongsberg,59.6652,9.6465,20.090000000000032,63,56,1.87,NO,1722536161
459,tralee,52.2704,-9.7026,21.140000000000043,68,40,5.14,IE,1722536162
460,salekhard,66.53,66.6019,16.120000000000005,92,82,3.46,RU,1722536163
461,goya,-29.14,-59.2626,32.49000000000001,29,64,7.56,AR,1722536164
462,koryazhma,61.3143,47.1691,14.140000000000043,96,56,1.84,RU,1722536166
463,college,64.8569,-147.8028,12.830000000000041,78,75,1.54,US,1722536167
464,nova xavantina,-14.6667,-52.35,35.81,17,0,2.26,BR,1722536036
465,jericho,31.8667,35.45,32.56,47,0,3.02,PS,1722536169
466,terrace,54.5163,-128.6035,19.560000000000002,67,75,2.06,CA,1722535973
467,cockburn town,21.4612,-71.1419,25.980000000000018,83,100,5.66,TC,1722536174
468,tibanbang,6.6315,126.1055,26.960000000000036,82,97,3.65,PH,1722536175
469,albertina,-22.2008,-46.6158,26.760000000000048,23,0,3.16,BR,1722536176
470,ballina,-28.8667,153.5667,6.550000000000011,82,15,5.27,AU,1722536177
471,ordynskoye,54.3656,81.8994,20.670000000000016,71,16,2.04,RU,1722536178
472,glace bay,46.1969,-59.957,28.970000000000027,67,75,6.69,CA,1722536179
473,roxas,11.5853,122.7511,24.52000000000004,87,100,1.83,PH,1722536180
474,aconibe,1.2968,10.9369,22.400000000000034,71,100,0.76,GQ,1722536181
475,konnern,51.6667,11.7667,27.360000000000014,83,96,6.3,DE,1722536182
476,iwaki,37.05,140.8833,23.340000000000032,90,60,0.93,JP,1722536183
477,coronado,32.6859,-117.1831,28.680000000000007,71,75,4.12,US,1722536185
478,mont-laurier,46.5501,-75.4993,29.79000000000002,34,0,2.07,CA,1722536186
479,barcelos,41.5388,-8.6151,24.400000000000034,69,6,5.13,PT,1722536187
480,shahritus,37.2637,68.1385,31.640000000000043,16,0,2.66,TJ,1722536188
481,nakonde,-9.3421,32.745,14.890000000000043,50,0,3.97,ZM,1722536189
482,quellon,-43.1167,-73.6167,8.400000000000034,96,100,4.86,CL,1722536190
483,san andres,12.5847,-81.7006,29.010000000000048,84,75,1.03,CO,1722536191
484,girvan,55.2426,-4.8555,20.0,76,3,2.56,GB,1722536195
485,tura,25.5198,90.2201,24.05000000000001,97,100,3.85,IN,1722536196
486,tamanrasset,22.785,5.5228,32.950000000000045,16,40,2.06,DZ,1722536197
487,mwene-ditu,-7.0,23.45,25.879999999999995,18,2,0.44,CD,1722536198
488,cobija,-11.0267,-68.7692,36.10000000000002,38,20,4.12,BO,1722536199
489,guerrero negro,27.9769,-114.0611,25.99000000000001,53,3,4.71,MX,1722536200
490,muromtsevo,56.3724,75.2418,20.840000000000032,76,90,2.96,RU,1722536201
491,netrakona,24.8833,90.7167,25.430000000000007,95,100,6.8,BD,1722536202
492,vernon,50.2581,-119.2691,29.610000000000014,30,15,1.03,CA,1722536203
493,bibra lake,-32.0943,115.8348,10.160000000000025,94,100,0.0,AU,1722536205
494,codrington,-38.2667,141.9667,4.910000000000025,82,46,4.48,AU,1722536206
495,mariehamn,60.0973,19.9348,17.920000000000016,63,0,3.09,AX,1722536207
496,chingirlau,51.095,54.0814,20.28000000000003,56,35,3.16,KZ,1722536208
497,selfoss,63.9331,-20.9971,12.25,73,96,4.96,IS,1722536209
498,poyarkovo,49.6,128.6833,15.960000000000036,82,97,3.69,RU,1722536211
499,poronaysk,49.2167,143.1167,13.78000000000003,99,100,3.06,RU,1722536212
500,whangarei,-35.7317,174.3239,11.439999999999998,95,99,4.85,NZ,1722536213
501,quepos,9.4236,-84.1652,27.660000000000025,78,95,2.13,CR,1722536214
502,concepcion del oro,24.6333,-101.4167,21.930000000000007,30,0,3.01,MX,1722536215
503,usinsk,65.9939,57.5281,17.200000000000045,79,34,4.56,RU,1722535959
504,aswan,24.0934,32.907,37.400000000000034,18,4,4.08,EG,1722536218
505,rongelap,11.1635,166.8941,27.730000000000018,80,60,3.14,MH,1722536219
506,juegang,32.3174,121.1855,28.82000000000005,82,14,2.54,CN,1722536220
507,kone,-21.0595,164.8658,16.629999999999995,84,100,1.52,NC,1722536221
508,tabou,4.423,-7.3528,23.77000000000004,86,100,5.23,CI,1722536222
509,cabedelo,-6.9811,-34.8339,28.370000000000005,71,15,8.27,BR,1722536008
510,vila franca do campo,37.7167,-25.4333,24.230000000000018,70,70,2.37,PT,1722536224
511,hammerfest,70.6634,23.6821,16.25,82,0,4.63,NO,1722536225
512,lincoln city,44.9582,-124.0179,28.57000000000005,69,16,1.34,US,1722536226
513,sale,34.0389,-6.8166,24.379999999999995,88,40,2.57,MA,1722536176
514,chilliwack,49.1747,-121.9443,26.350000000000023,61,1,1.03,CA,1722536228
515,obihiro,42.9172,143.2044,19.140000000000043,98,96,0.73,JP,1722536230
516,chernyshevskiy,63.0128,112.4714,7.220000000000027,75,8,1.26,RU,1722536231
517,san luis de la loma,17.2706,-100.8939,30.04000000000002,62,100,1.8,MX,1722536233
518,acarau,-2.8856,-40.12,30.950000000000045,49,6,7.52,BR,1722536234
519,tarawa,1.419,172.984,27.05000000000001,89,20,1.54,KI,1722536235
520,carauari,-4.8828,-66.8958,37.660000000000025,28,44,1.32,BR,1722536236
521,mpika,-11.8343,31.4529,16.28000000000003,35,0,3.79,ZM,1722536237
522,alaghsas,17.0187,8.0168,28.939999999999998,58,0,5.66,NE,1722536239
523,mossendjo,-2.9506,12.7261,22.689999999999998,55,25,0.53,CG,1722536240
524,nguigmi,14.2495,13.1092,25.470000000000027,76,100,6.0,NE,1722536241
525,callao,-12.0667,-77.15,19.160000000000025,72,75,4.12,PE,1722536242
526,jonuta,18.0833,-92.1333,33.660000000000025,47,44,4.24,MX,1722536243
527,inirida,3.8653,-67.9239,32.950000000000045,51,27,0.32,CO,1722536245
528,xining,36.6167,101.7667,14.29000000000002,91,99,0.51,CN,1722536246
529,pagar alam,-4.0167,103.2667,19.82000000000005,92,50,1.07,ID,1722536247
530,kijang,35.2442,129.2139,26.850000000000023,92,0,2.68,KR,1722536248
531,sittwe,20.15,92.9,26.220000000000027,89,100,5.15,MM,1722536249
532,usogorsk,63.4106,48.6872,15.490000000000009,93,98,2.39,RU,1722536250
533,kolwezi,-10.7148,25.4667,17.77000000000004,25,0,2.36,CD,1722536252
534,uturoa,-16.7333,-151.4333,23.700000000000045,60,8,6.59,PF,1722536253
535,perry,37.2506,-83.1999,29.400000000000034,63,51,2.92,US,1722536255
536,ventspils,57.3894,21.5606,16.960000000000036,77,75,4.12,LV,1722536257
537,tidjikja,18.5564,-11.4271,37.75,23,38,5.75,MR,1722536259
538,labytnangi,66.6572,66.4183,16.08000000000004,92,92,3.69,RU,1722536260
539,mili,6.0815,171.735,28.260000000000048,77,23,3.35,MH,1722536261
540,al jawf,29.5,38.75,33.360000000000014,19,38,3.86,SA,1722536263
541,yaren,-0.5472,166.916,28.27000000000004,69,5,2.58,NR,1722536264
542,belmonte,-15.8631,-38.8828,26.33000000000004,62,8,3.84,BR,1722536265
543,tokar,18.4254,37.729,33.54000000000002,44,99,10.17,SD,1722536267
544,singkil,-7.9855,111.4161,22.74000000000001,93,6,2.1,ID,1722536268
545,svetlyy,54.675,20.1347,18.03000000000003,82,36,2.8,RU,1722536270
546,utrik,11.2278,169.8474,28.02000000000004,80,70,3.14,MH,1722536271
547,nagqu,31.5,92.0,4.980000000000018,72,64,2.68,CN,1722536272
548,baruun-urt,46.6806,113.2792,15.25,96,58,4.17,MN,1722536273
549,dondo,-19.6094,34.7431,21.730000000000018,83,0,2.45,MZ,1722536274
550,middelburg,-25.7751,29.4648,13.120000000000005,50,5,2.02,ZA,1722536276
551,petukhovo,55.0692,67.9019,20.170000000000016,70,99,3.13,RU,1722536277
552,pangai,-19.8,-174.35,23.060000000000002,73,20,5.66,TO,1722536278
553,kapuskasing,49.4169,-82.4331,30.05000000000001,58,20,4.12,CA,1722536279
554,moranbah,-22.0016,148.0466,10.850000000000023,92,0,4.02,AU,1722536280
555,sarina,-21.4333,149.2167,11.82000000000005,1,2,3.21,AU,1722536281
556,fall river,41.7015,-71.1551,33.79000000000002,63,0,3.6,US,1722536282
557,hampton bays,40.869,-72.5176,32.08000000000004,51,0,3.6,US,1722536116
558,tamandare,-8.7597,-35.1047,26.170000000000016,66,57,5.88,BR,1722536284
559,tvoroyri,61.5556,-6.8111,11.82000000000005,95,100,9.71,FO,1722536285
560,mao,39.8885,4.2658,29.310000000000002,74,0,2.06,ES,1722536286
561,sanya,18.2431,109.505,27.090000000000032,89,0,2.0,CN,1722536288
562,aripuana,-9.1667,-60.6333,38.27000000000004,18,9,1.57,BR,1722536290
563,yerofey pavlovich,53.9667,121.9667,8.660000000000025,65,55,0.99,RU,1722536291
564,red deer,52.2668,-113.802,23.49000000000001,40,0,7.72,CA,1722536292
565,amga,60.8953,131.9608,6.189999999999998,76,67,1.03,RU,1722536293
566,hwange,-18.3693,26.5019,19.33000000000004,33,4,1.58,ZW,1722536294
567,revda,56.801,59.9303,13.580000000000041,96,17,1.72,RU,1722536295
568,north ward,-19.2454,146.8075,16.950000000000045,82,25,3.09,AU,1722536296
569,nebraska city,40.6767,-95.8592,29.890000000000043,65,0,3.6,US,1722536297
570,moussoro,13.6408,16.4901,27.210000000000036,71,98,4.04,TD,1722536299
571,vilyuysk,63.7553,121.6247,7.03000000000003,71,6,1.62,RU,1722536300
572,al muwayh,22.4333,41.7583,32.170000000000016,26,40,8.44,SA,1722536301
573,marquard,-28.6645,27.4305,12.610000000000014,50,84,3.24,ZA,1722536302
574,la passe,45.5549,-0.8967,27.129999999999995,73,0,5.41,FR,1722536303
